text,labels
"RT @honey_gotbunns: @1stblocjeremiah LMFAOO I'm not dolo, I don't have Niggas, & amp; for my old HO, fuck all of them & # 128514; & # 128514; & # 128514; & # 128514;& # 128514;",0
@therelgeorgez You are a cat without a female dog with your gun.Your dad does not respect the sperm that drops to your mother.,0
"Portsmouth's Yost ""This is the largest white trash count in the country"" #Yostknows Most @idowntown",0
"RT @sblmnl_crmnl: @woods_lamar Shut Yournigger Ass, LAMAR",0
RT @maniac3x: @buckm00sE I have come from Lancho and have lived in Ghett's ass with Nigar and Nigar's spoofing.Ni & # 8230 is adopted.,0
& # 8220; @simpingHype: @Kobebryant closes sexual intercourse.http://t.co/6rlenkr7ee,0
@imtoblame You play your ass negro blurred on your wallet without a father who carries your butt video games.You are a filth.I can't afford to date #twitterhoney.,0
We know that this NIGGA is a rape.Y'ALL HOES DUMB &#8220; @danialathepimp: * melts * http://t.co/rrrozn5bdy &#8221;,0
"RT @hobokarl: Men often get stuck and delayed, but women are garbage, tipsy, drunk, illegal and greedy http://t.co/a5 &#8230;",0
"Is there a full moon?#Crazyassholes is completely powerful, and I'm not talking about the muzzle or liberal school & #8252; & #65039; and I feel obligatory.",0
"@kieffer_jason Here, I don't understand the late ass, so let me say more clearly",0
'This Niggah Pharrell or this Niggah name should not be deserved in the gay song of the white buttocks.,0
"@stevestockmantx He is a frigin idiot that he can say anything, and his countryside teabager buys it.They love stupid people",0
@GrizzboAdames @wyattNuckels Haha IGH NING CALM YOSELF,0
"RT @funsizedyogi: @theblackvoice can forget our terrible past, besides the white people forget our terrible past and draw a beautiful picture of HO & # 8230.",0
"Stay at home, a female dog fuck you",0
They have a strange ass shortts love chaenko,0
I hit a female dog who filed a sexual harassment in my colleague at work ... I wasn't shaking very much in my life,0
@Andrewjburns1 @tommy_russell_ Homo ass cracker,0
@luvvida You're right .. I'm around my Nig ....,0
"@roscoedash LMAO, soft ass Nigga is all trying to do strict action, you are a little female dog.Sit down and look at the bystander's cat.",0
@_jeff_haank @lgreiner3 @rayCewarden @bigjohn_studd shut Up Nigger,0
"Stupid, stupid butt female dog & # 128074; & # 128074; & # 128074;",0
@ole_boy @m10EEZY,0
RT @_missvain: lmaoooooo & gt; rt @Sirturn3r: LMAO Is it something you got in the future?RT @waddupivy: Dougie yangs all the cousons that defeat boxing & # 128553;,0
This child looks like a delay when trying to hide his phone ... very obvious,0
"@ken_gth Nahh, I don't like you yet, whether you are terrible or a click.good day",0
RT @funnypicsdepot: White Trash Warfare Pt 3 https://t.co/zboiyjnfl9 &#128514; &#128514 in,0
@kittty_jpg @stezeyflow @nosfiend215,0
"@darealalexinla @woody_afc @Rodriguez5_nig is fun to see it, Ebola's boy can speak broken Spanish lol",0
@deno_5 @kaitlyninst0ne You are reading your Kuhn,0
#California's blacks are typical blacks.,0
RT @topbleBill: Are you Justin Bayber?From your fucken gay cunt @arii_nv http://t.co/pghisydeyb,0
Everyone in the Hollywood church in California is all white garbage filth.,0
@qui_thepharaoh @zapollo0803 @mildlydarkskin is lying.He changed the number of dollars in the account using the element test.,0
No one enters psychiatry to help people.All of them are immoral.Everyone who works in the field is pure garbage.,0
"Yeah, okay, white garbage Redneck @camopearls: The stupid Niggers shouts a car going down the road to hit me!",0
I really just want to kill a towel head terrorist & # 128530; Will high school end right now?,0
RT @Milesfan79: Real tweet RT @soopsoo: & # 8230;.Dike bitch is a rehabilitation of Kuwa.,0
@cambrewezy_ @thelittlefella_ She spelled a bassoon in E You are very cool lol,0
@heyrmbr has trouble the fag VHIA,0
Ugly fucking kusonigar baby.At first I thought it was a gorilla.14/88 http://t.co/bq3g01RXKN,0
Hood Nigas and bitches love emoji LMFAO,0
@montea_rollin @kayysavage I'm not serious & # 128514; Niggas I named for a female dog witcho ass & # 128514; & # 128557;128527; & # 128553;,0
"RT!
Start the carpet bombing!All #IRAQ soldiers of this video http://t.co/7old2edb1r #Tunis http://t.co/02e1ce3z &#8221 were executed by JIHADIS.",0
LRG Ass Nigguh,0
"RT @jerrilyn71: ""@historygoon: Hey dicklicker!",0
RT @femshaveBallz: You can no longer run a business N America unless one political return group known as the Democratic Party is accepted.,0
"@_black_jesus Yes, I forgot that I was talking to a degenerated bassoon",0
RT @stepheezyy: RT *Nigga *bitch *Bitch *Him & # 8220; @187XO_: 'WTF.& # 8221;,0
"RT @TWERKN4BOBA: ""Fuck you say a female dog? I will kill you"" http://t.co/3eigzh6q13",0
You like Bitchniggas.,0
RT @OPATZ1: Fuck Michel Obama.The monkey does not belong to the White House,0
@_angelaaau Hey Fag I & LT; 3 you,0
RT @Uncredaddy69: @weakenednachos California's biggest delay.Remember that you have just released a great EP.,0
"""Poor Whitey"" http://t.co/3ukkeyznz8",0
See & gt; killing the fine line & gt; #faggots does not change the source of their creation.This is the #Stupids#overbreeding & gt;#period & gt;,0
@buckm00se @placeargueboxing Sand Nigger ran the kid,0
& # 8220; @Alicia_688: You are not a special Niglet RT @Vich504fly.,0
RT @kriegsson: Nigger Day praise the tradition of Nigger by not functioning.,0
@lexvan13 Return to Nigeria's bassoon,0
"@reverendgrim @titsofanarchy
I like the DAT name.DEM SAND NIGGERS needs to know the location by ordering Da Pecker",0
Fuck the red skin corner of the ass,0
"Literally, all of my family defeated a bad white female dog as a wife.I don't even have a Boutta Break Da chain.Unless Latina comes",0
@Austin_farrar Your fucking a big bassoon bitch,0
"@buckm00se I don't like sand niggers, but it's as interesting as six knockdowns",0
I think it's still a snap chat for bassots and high school students,0
RT @tiqqz: @shinsnipes I woke up with sore throat.Very terrible,0
"If he fits your girl and you fight another man, you're a real life bassoon.You just need to take that L like a man",0
@makeanotohov T.O. It was a crying bug,0
I can't take UCOONS anywhere & AMP; I don't make any sense,0
RT @pacdagoat: I really hate the precautions of seeking a wheel.I hope they all die,0
"RT @stevestfler: If you change your name to BDAY so that you can get a tweet of BDAY, it is a bassoon.This is FB Nigga, Fuck Yo Birthday",0
RT @classicbray: LMAOO RT @pacdagoat: It's legal tackle bassot RT @pp_rich_hill: Seriously?http://t.co/gumzewrpy3,0
@Repgutierrez You are full!These so -called children are not children.They are illegal border jumper MS!# Gang member.,0
@beyondtomcat You will want it,0
What is happening when you think you saw me the end,0
@dangitstiff You looks like a Srek female dog,0
"To say any of the following words, the combo is over: Nigger, Niga, Swag, Yolo, Fag, Detard.",0
Johnny Rebel -If I became a nigger of the day: http: //t.co/jpkdkpbjxh,0
@djfeds sucks my Dick Tacos El Negro better,0
"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO

The bitch chooses one.

I hate you.

I know you are proud, but it's a shit.",0
It behaves like a small bassoon that was pampered,0
@JOEDOUGLAS1 Do you think your ASPEME is okay if your Pose Musee is your Pose Musee?@jewjitsugrl @efilnikcufecin7 @darknight420,0
"It will happen again !! Black Pack will hit ""Whitey"".This should be a national news.http://t.co/izko2xb",0
Smh U Niggers & Amp; Knowledge of music,0
"@Rileycooper_14 So your ""Nigger"" fighter Huh",0
RT @kiddsmy_pyt: I have a new boyfriend every week.,0
"@Mayormcginn If the racial minority is not criminally tilted, they will not worry much.Shake your color and race traitor!",0
All non -traditional religion members are human garbage.,0
I don't have enough friends.All recent events are scary days.Don't worry ... OL rammer says you like da -colored people,0
"'If this ugly butt Niga can be with her, I can do it.Anyway, with Chu Baka, she looks like this niggah ... http://t.co/lvndrdPqt",0
"& # 8220; @nochillpaz: Favorites of white children
1. In Xbox, people are called ""Niggers""
2. Fucking their pets
3. Shoot their school & # 8221;",0
@snakehaid @wsaleen15 @rducppPp @2_synnseer @Rebelgirl2040 Why your profile is an armed Niger?,0
A stupid tea bargain restaurant to pay customers 'lowest wage' http://t.co/gjkxmzIizs,0
@ovotiluoverdose @flossinLAWSON11 Niggers*,0
RT @d9Rize: @terrorFranchise @d9oxy stfu fagot clip is 4+ sacred fucking titts,0
"Hey, my people.The Jewish boy who loves Nigar @deuterostoms asked if I was threatening to his goat fucking people.Fucked him.",0
Look at how you are fags !!,0
"@genetnbarockbox says the old man: (I hope you can survive for 10 years, you are a stupid Jigaboo Monkey",0
@lucas_wright955 @michaelgt03 Bagot,0
My eyes feel very sick,0
RT @JEZZZZ _: & # 8220; @ginga_snaps13: @jezzzz_ @shitpussiessay Jessica I'm not afraid to slit your throat tomorrow & # 8221; @ritenourschools @barac kobama @& # 8230;,0
@nosfiend215 @faggot696969 NIGGERS,0
@leiacatherinexx is not a small bassoon of injury,0
"@properetacet, mothers, fucking bassots",0
"RT @koolqueeef: I know how she feels Niger's Dick, holding her whole arm with a sharp and black color, holding her wife's dislike with her fist.",0
@georgiathenewsa You look like a welfare female dog compared to me Latin.TBH for fashion and makeup is required,0
@BRIANA_RASHAE I want to rap the female dog who posted it.,0
FUCK MLK & # 8220; @Antsoo305_: & # 8220; @vonteeeeee: Why does LEXII like my Kuhn tweet?& # 8221; MLK did not die in this # 8221.,0
"RT @ride907: If a little bassoon spits out in my food, I will tear your fucking arm in God http://t.co/eqocianz77",0
What is worse than #Ebola?F-I is trying to make it a race problem.Al Chapton caused American death rather than Ebola.,0
"Regarding complaints, I can't trust Niggas",0
Grandma of bitches and Niggas Sleepin ??? LMFAO MAURY FAKE AF,0
RT @anthonycampos23: LeBron You still smoke your female dog hopes you will die,0
"RT @suckedoff: 3 The most common white activity:

1. Wear a tap -out

2. Shoot the school

3. You call you on the Xbox",0
@intheovenjews @slavecatcher88 @maryleNE58 Ovenjew must be collected.There are many things in common.People waste time for NIGS.Jewish problem.,0
@karmendanielle_U They must make these Kuhn HR delayed.,0
"If these are Pecker Wood Tea Bugger's countryside,@AFP is convinced that this useful parenthesis will be added.https://t.co/zkqg5wfe5r",0
Talking crazy on the Internet is the same as doing it directly.Don't fuck a bassoon later and try to become a buddy partner with me.,0
"RT @_colleygehumor_: I completely support same -sex marriage, but I do not stop calling my friend's bassoon",0
"RT @monnettee: If you like Romeo's opportunity, you are a bassoon.",0
@tiffantasticC Your Dad is a real happy man.Jimmy is my Nigga 5eva,0
RT @snipersinperil: @shinsnipes Happy birthday My small cotton picker,0
... You are white.* Rolls Eyes* RT @didntdonuffin: @dreaaalove Please rip it to my Nigga Trayvon.,0
RT @melecht: Apartheid.& # 8220; @no_cut_card: pedestrians' checks = show your freedom papers.& # 8221;,0
@holyh00ker He looks like a cute embankment & # 128129; & # 10024;,0
Ebola sounds like Food Ho,0
"What people expect, August Alsina is a New Orleans Nig",0
RT @funnypicsdepot: Pussy Ass Nigga http://t.co/lxonrmtqtk,0
@dariendaywalt Bitch Shut the Fuck Up GoodDam,0
A foolish white person who makes my post related to my life #Stupid #COUSINTOUCHER #Honkie #whitetrash #Blonde,0
"RT @uncleruckus_bd: Nigger is not a color, it is a state of mind",0
RT @kevnasto: I want to have a faint chick rather than forgive my house.,0
@maliktender Gayer So put two bassots in bed & # 128129;,0
I can't withstand the bassoon.,0
@ktpowers98 @wendydavistextexas ha ha ha no good fat dyke,0
@sarahvicwood iM I intend to kill that shit woman,0
Sexual intercourse of God until Dat Fagot attacks me,0
@itsyour_man nothin A lot of cousins white trash can wigger Applicant Sucking Boy Dick,0
Don't worry about black people ..... I hate Nigers!,0
RT @wayne__da__boss: I hate to act like Bitch Dat Act like Nigga.& # 128530;,0
@skzilla fuck you fag!,0
"When you talk to your girlfriend, it's very dubious/it's very rude to make it another girl",0
@thechicagobaker @stopbeingfamous @Raniakhalek Does birds have 72 % from the unmarried speed?Is the white father running away?,0
"RT @slanguage: Stop making yourself flattering, a female dog.The only fan you have is on your ceiling.",0
@Freddyamazin I'm looking for a ratchet appearance,0
"@t5_harris You are working on root running and catch.You will be a good WR for Gia.Enjoy racist UF fans, white garbage.#fsu",0
This girl is late,0
RT @LILDURK_: I don't have sex with a female dog Niggas Bitches & # 128556;,0
& # 8220; @milf_chronicles: Gay AF & # 8221; You are late.,0
RT @jen_jen_2014: My old man has a white galaxy phone.,0
"RT @imdope_gethigh: @whackko man When I find him, I haven't followed his ass!",0
Fucking my uncle hates my uncle,0
@joeylattime @mawson38 @America00n It just supports the team,0
Hoe Ass Nigga & # 128569;,0
"As soon as we leave Iraq, we believe that all of these towels can take in the barge and take over what we worked hard to set up.I will offend me.",0
"I love the countryside.Noisy, stupid, stubborn, full sites.",0
& # 8220; @freddiegibbs: tea bag Bitch.& # 8221; Pahahaha,0
Anyone who came to the United States as a seasonal servant is white garbage.,0
"RT @defendwallst: ... amazing?RT @1Sleepinggiant: anything!Fuck all those disliked people.They are Nigers, they are all similar to me.",0
"I am starting to not like Make, this will be ROG for me",0
"RT @kcarmouche: How do you not put money in your Nigga book?But Chu buys Chanel, a female dog, just to hit a cat!",0
"Only white garbage calls Slant, Hindu, and Muslims.",0
White garbage has taken over all US charity.,0
@Dolangang Beans U Beaner?,0
"@matthometeam- You know what you did.Literally, thousands of people are carrying you on their radar homo",0
@yourDudeferg Gay Fags,0
"RT @Alexishope_2014: Niggas & amp; I got a bitches, but I want it ... & # 128149; & # 127926;",0
I hate this embankment,0
"@_soulsurvivor_ @Zakbauer zak there is no problem, but it looks like bassot http://t.co/nbfaarxvrp",0
"RT @nekkohbk: When I noticed the embankment selected before me, I stopped MCM's concern",0
I can't intercourse with the desert dick OL Bitchniggas & # 128557;,0
White House's countryside // moccasin Creek & # 128077; & # 128076;,0
Fuck that Hoe?That's exactly the DESE HOES Doin.Gettin blamed ND YALL NIGGAS,0
The cut Michael Sam further proves that we don't belong to soccer or #NFL.It is a heterosexual sport for heterosexuals.,0
@Austing1135 I don't like talking to you.,0
@cssalazar15 Wetback & # 128513; & # 128514; & # 128514; & # 128514; & # 128557;,0
"Lol You are a liar, and I hope you will drop what you have died k :-)",0
RT @chiefkeef: Dat Bitch Katy Perry can suck skin from my penis,0
Oregon is losing in Oregon Ahahahahahahahahahahahahahahaha,0
@BrENDDAN_ Wow !!! Will you come back here?& # 128514; & # 128514; & # 128514; & # 128514;,0
RT @salomanizor: I think too many bassots can deal with me in my name,0
"Fucked the very weak Niggah, he can't say you are freak",0
"Fuckin '#fagggots, a man.#science knows that these fucks cannot be generated without the help of ""breeder"". Do you want#Fancy?#sin",0
"#slightlyadjusted RT @capotoHeaven Alls Niggers Bany BOING fucks, tweets, drinks all day long",0
RT @im_thirst: The Niger made a shit from my coffee.,0
@iggyazalea It was a joke to make your uncle's snoop happy. Your troublesome ass lmao,0
"AH NIGGA DAT is concerned about his opinions, or he has broken gay or not enough cats, or is involved in HoE Wow !!",0
@runultorants fagot sack,0
They photographed another monkey lmaoooooooooooo,0
RT @JoECAROSELLI1: Jameis Winston is a Niger,0
@phishlicia I am 5'8 fag & # 128536; & # 128536;,0
@staristHefuture @gopblackchick House Nigger.Is she a racist?I guess the hypocrisy of the statement.,0
@bloggerboxing yea .... What did you do for Madana?It made him a greedy bassoon loser.At least the broner is black ...,0
"I like to take Niggas Hoes, but I will stop & # 9995;",0
I know Rightttt RT @dta_87: I hate fat and big bitches,0
& # 8220; @medaoriginbitCH: A friend who greets you with in humiliation.& # 8221; @morbidMermaid @Evanbecker513 Niggers,0
@THE_RED_SEA @shethetrutythth says on my face.Process your shit,0
"@thekushzombie AWW YU SO MAD THO, I am hugging as a successful man LMFAO, Fagot.",0
What a cock,0
"I think DAT @miss_facetious called me Nigger!
What does it mean by the dark side?",0
@gayle_ryan I don't hate jap.But I don't forget Gettin.,0
You are just another Nigguh.,0
"When I wake up to all Nigger music CTFU, my neighbor gets sick",0
"RT @unorthodex: No, he hates white people now because he looks like Dike RT @elbasedparko.",0
McDonald's Self -Defense Beat: http: //t.co/gk5wbobjtc This is one of the niggers I shake.That's how you deal with Cheboon.,0
& # 8220; @kitty_hello14: @Im_yung_jay & # 127850; & # 127850; & # 127850; & # 127850; & # 127850;& # 128079; & # 128079; & # 128079; & # 128079; & # 128079; & # 128077; & # 128077; & # 128077; & # 128077; & # 128077; & # 8221; & lt ; = TheseDo not have manners #realtalk,0
"Because the game is for QUEERS, I clearly do not talk about COD.",0
"@moneydriven I see a picture of a god man you are smoking.Inscribed Nig, you are embarrassed.",0
"RT @ThatbajankidD: #neveraskablePerson Her hair is her.She will attack you with ""I'm a female dog who bought it, so it's mine.""",0
"RT @kissmy_klassy: Accurate..same I said & gt; & gt; & gt; @im_yung_jay: So Mimi invited Steve J to Gainica V & # 8230, and no one thinks Mimi is outline.",0
"@feverspell @nyrkelsmads I will do it!@1Dgroupiegossip In the UK, ""FAG"" means tobacco, and ""Bagot"" is a bunch of sticks.",0
All Da Lil Bald heading female dogs outside Kevin Gates Trina & # 128514; & # 128514;,0
@theracistDoctor There is one small nigger growing into a large Nigger.,0
So I decided to go to a good Wal -Mart by car.Here is the food here that the colored people do not go before BC.,0
@tanner_harris_ I knew fag,0
@tielermlg @psvch @halfassed_ is a rescue of delay licking a dirty skid mark on the Internet ... You are Fuckters,0
"@poloswagmaster If you go, can you connect a bassot in a plant city?",0
"RT @cigarsnscotch: What are black and yellow, do you want to win this year?mistaken!The answer is Tiger Woods.",0
Eagles fuck around & amp; Lose it will kill crackers with Sophi Brib smfh,0
RT @mafreedom: If you do not know the relationship between legalization of queer lifestyle and increase in STI and sexual deviation-,0
RT @mitchMancuso: @brantprintup: A straight person takes a naked photo with a hot ton.,0
@Vj44 Did you say you are an ugly woman?Return to Iran.,0
@bossace555 @sounds_good_Bro @bloggerboxing yeau A stupid bassoon.It does not depart from 5:00 pm to 6:00 pm.Want to ride?,0
@Iemonaids We did that spell check We know that you mean a fat liberal embankment phrasheinist.,0
This week's RFN segment is on the can.Idaho explains that the bassoon is married like Washington.,0
@bossmelle did not follow his ignorant monkey,0
"Smh RT @uglyhxes Tyga knew that when his son's clip left her cat, Blac Chyme was Hoe.",0
@__hannerr__ You are a bassoon,0
@gezus__ @maniac3x @bam00se @woody_afc average brother Bagot,0
@_turndownDre @jordan__grimeS @kushDadddycorR @trob_waddup It is a real IDK this combo even with your stupid Nigger prostitute,0
I do Da Flow at the temple today for Nattin.And the funky hair and dateded will tell me the sub -person.He says I'm not a monkey,0
Your muzzle enthusiasts all need to do one thing.Please tell the Middle East muzzle to leave Israel alone.Please do not start the shit.#Israel,0
"He is a tobacco, and he hasn't installed http://t.co/jhqpwop4wk yet, so Cola's curse AVI",0
"Lol RT @jayfucknharris: You won Niggas, but I don't have a bitterness",0
@_____ 0__o______,0
"@aasthaxoxo Oh, my mouth closed, I was talking about tobacco",0
RT @Ayeedeb: Ray J is a perfect example of what happens when you give several cats on your feet.,0
@sizzurp__ @bootyacid @iLIKECATS74 @Yopapi_chulo Yeah OKGER.,0
@huffingtonPost Y Isn't the female dog just shooting himself?I'm very tired of all of those prostitutes!,0
"Feminist, also known as a female dog.",0
@og_harm @moetzart @duckydynamo Please see this Nigger Assess Nigger.,0
This rain talked about your ass.Niga should spend 80 % of the income on the female dog & # 128514; & # 128514; BRUH Please get these bears here,0
All RT @Thatangrynigga freedom and justice,0
The color of the bassoon collides with your eyes.,0
"Dinnie, Patrick, Ed, Scene, Timmy's father, Beevis & AMP; Peter Griffin.This is just a list of cartoon characters that are mentally delayed.",0
"@Whiteangels84 Y, don't you finish our monkey?You love us because it was better than crackers and AMP.I know we didn't do anything deeply 2u",0
Guy is complaining to me: #Gays is overly sensitive ... My response: And see that you are like a small cat.Waahhhhh #Hypocrite,0
