text,labels
"08/16/14 mo @govjaynixon let's make some cookies, kill your babies ""New Black Panthers kidnap your #Fergson Pulser http://t.co/Z2WKO9RIPZ",0
@chanelisabeth this negative song,0
"Typically odious, anti -Christian, mental sick and ugly garbage couple Jennifer McCarthy and Melisa Erwin http://t.co/tw9nl5hkmt",0
Ok.This bitch just said what I think she said? I believe you just described stupid,0
"RT @jjauthor: Gynitenties of us, directed by liberal ideology; forged by unions & amp;#tcot http: // &#8230;",0
The reason Shelby hates sandwiches is because he is a stranger.@Ronandfezsxm,0
"@Clinchmtn316 @sixoneSixBand America Today, the general rule is: In case of doubt, ""Whitey""",0
@Matt_petrie22 geta life hits,0
@ncrusade @godmaniac_ with salary with us,0
@theshardyrebel #faggot,0
DYKE CADDES ME ME,0
Boy boy bandit is a cigarette,0
@krispy717 @grizzboadams fucking gay beaters -raw to that gay pink ass haha,0
Ayy Carlton is a ghetto school now #switchedatbirth,0
RT @michaelgt03: Happy Birthday Freshman Fagots @cooopster98 @chase123456718,0
@Morbidmermaid Do you work today Niglet?,0
"Hey.@Barackobama. Don't be like a stupid white bitch in some horror movie asks #American to hide from #isis behind some chainsaws.m, Kay?",0
"@Wendydavistexes @gregabbott_tx so that you support ""illegal"" coming here and spreading diseases among Americans dream that the dog!",0
"@joh2guy I love racism! ""Culpe Whitey"" for everything!
Now that you mentioned this! I bet the white man put the desert turtle on #Bundyranch",0
@assole_king with pills that night will last 4 years. As Magic J. That Nigeria should have died years ago. You are the first team to write gays.,0
Black dogs are not kicking in our school. Cadelas still vocate with durags still in their heads and shit.,0
@Im_thirst randies are cuddles,0
Each Gook in #Losangeles must be deported or killed.,0
and#8220;@alexadelsanter: This is strange a crash @corleyhuff @vitchhhh http://t.co/hudoha6yqe&#8221; I ask who is an amazing tank that is &#128522;,0
Your coions cannot wait to use them Oreo J's,0
@Devilfzyq @devilelyie @tehdevilclan shut up,0
@Rabehcharah1 lmaoo,0
The US #MidWest is white trash.,0
@Infydelalie who should read suck on my bacon embarrassed middle finger twats Muslims,0
https://t.co/jtlzergxi0 Leo takes the fuck from the vine you beat,0
RT @imalagirl: pillow also speaking your hoe hating a fucking man around soil ya hoe so &#128175;,0
Jennifer Lawrence's nudes are soooo garbage.,0
"@Stanleystinks ashamed of you!
We Jews are people chosen by Gd.",0
"@jakiekoelewijn Mano who is a bitch, cracker fucking take her gay ass my mentions.",0
I hate when blacks try so much to be white ... you are a black,0
@Triple6em96 @hunglikerobby_ Bitch you watch your fucking mouth of your dirty prostitute. I swear to God that it is a thin line,0
"Pantera - 5 minutes alone http://t.co/srn5yc16 @chrisrock 5 minutes, pussy boy .. I'll crush you.",0
RT @cuhcuhcraig: Is this Kawhi Leonard? SMH RT &#8220;@idntwearcondoms: wow you will really leak or .. nvm @msjosline: Ion I need I fuc nig http: &#8230;,0
"If someone is not a Protestant Anglo-Saxon, they do not have the right to be alive in the US.",0
Balcony Monkey 4 Life,0
&#128514;&#128514;,0
You claim that GOOK,0
@sho_time_ @mitchorce chill u bussy gay af,0
"RT @honey_gotbunns: @1stblocjeremiah LMFAOO NEVER I AM DOLO, I DON'T HAVE NO MANOS, & AMP;&#128514;&#128514;&#128514;",0
@Therealgeorgez you are a pussy without your bitch of weapons like Spic.,0
"Yost in Portsmouth ""This is the largest trash white county in the country"" #yostknows plus @downtown",0
"RT @sblmnl_crmnl: @woods_lamar closes your negative ass, Lamar",0
RT @maniac3x: @buckm00se I prefer to be from a ranch and then live in urban ghetto areas with blacks and black imitators.,0
"and#8220;@Simplyhype: @kobebryant shut up, you fuck rubbish bro, work on another ring &#8221; http: //t.co/6rlenkr7ee",0
@Imtoblame to you a wallet without dad carrying video game of butt playing black murder Breh.,0
For everything we know this bro a rapist.y'all Hoes Dumb &#8220;@daniellathepimp: * Melt * http://t.co/rrozn5bdy&#8221;,0
"RT @hobokarl: While men are often dlaster and retarded, women will look useless and drunk, lawless and luxurious http://t.co/a5&#8230;",0
Is there a full moon?&#65039; and I want to force.,0
"@kieffer_jason here let me say more clearly, since your retarded ass does not understand",0
'This Mano Pharrell or whatever name of Mano does not deserve shit for that gay white butt song.,0
@Stevestockmantx he is just a friggin idiot who can say anything and his fallen thebagger constituents buy -o.the lovers stupid people,0
@Grizzboadams @wyattnkels haha right me calm,0
"RT @funsizedyogi: @theblackvoice well, how otherwise the whites will make us forget our horrible past, and paint a beautiful image of Hor &#8230;",0
Stay at home so bitch fuck,0
The strange butt shorts of Rabchenko entered,0
Bumped into a bitch that went on with sexual harassment at work against a co -worker ... I was not so shaken in my life,0
@Andrewjburns1 @Tommy_russell_ Homo Ass Brackets,0
@luvvida you are right .. I am close to my nig ....,0
"@Roscoedash Lmao, Soft Ass Nigga trying to act everything hard, you are a small bitch. You are and watch the side pussy.",0
@_Jeff_hank @legiiner3 @raycewarden @bigjohn_studd Cale the mouth,0
Bullshit Bullshit Idiot Idiot Bitch &#128074;&#128074;&#128074;,0
"@Ole_boy @m10EEZY Yes, I'm white washed because I don't walk around representing my hood and saying a lot of ignorant terms Nig.",0
RT @_Missvain: LMAOOOOOO & GT;RT @siturn3r: Lmao is this what do you have of this?,0
This boy looks like a retard when he tries to hide the phone ... so obvious,0
"@Ken_gth nahh, whatever you are scary or spic, I still don't like you.",0
RT @funnypicsdepot: White trash warfare pt 3 https://t.co/zboiyjnfl9 &#128514;&#128514;&#128514;,0
@kittty_jpg @steezeyflow @nosfiend215 at least I'm not black bitch that your parents left you in the McDonalds parking lot after you were born,0
"@Daraleaxinla @woody_afc @rodriguez5_ Nig is fun to watch has to admit, the Ebola boy can speak Spanish broken too",0
@deno_5 @kaitlyninst0ne you are reading your coon,0
Blacks in #California are typical blacks.,0
RT @topblokebill: Are you Justin Bieber? Because you are a gay pussy @arii_nv http://t.co/pghisydeyb,0
"People who go to church in Hollywood, Ca are all of white trash.",0
@Qui_thepharaoh @zapollo0803 @mildlydarkskin he is a liar fag. He used the inspect element to change the number of dollars in his account.,0
No one enters psychiatry to help people. These people are all immoral. Every world that works in this field is pure garbage.,0
"Yes, okay, white trash ""@camopearls: Stupid blacks shouting the car of the car, trying to hit me! Fuck!""",0
"I really just want to kill some terrorists from the head of the towel &#128530; can high school end now, please?",0
"RT @milefan79: Tweet more real than I saw today RT @soopsoo: &#8230;.And since I'm healed, back to stick I will",0
@cambreezy_ @theltlefella_ she spell fagots with one and you are so cool lol,0
@heyrmbr probs that fag vhia,0
"Ugly fucking fucking, baby. I thought it was a gorilla in the beginning.14/88 http://t.co/bq3g01rxkn",0
Hood Niggas and Bitches Love emojis lmfao,0
"@Montea_rollin @kayysavage I was not a serious bitch &#128514; go -brothers that I named Ain't Fucking se ""#128514; &#128557; we all invented the shit &#128527;",0
"RT!
Start the bombing on the rug! All soldiers #iraq in this video http://t.co/7old2edb1r performed by #Tunis http://t.co/02e1Ceee3z&#8221;",0
LRG Ass Nigguh,0
"RT @jerililyn71: ""@historygoon: Hey Dicklicker! Says I'm fortunately divorced not bitter!",0
RT @femshaveballz: You can no longer run a business in America unless you are considered acceptable by 1 political group of delayed delay known as Democeptions &#8230;,0
"@__Black_jesus yes, I forgot that I was talking to a degenerate fag",0
RT @stepheeezyy: RT *Nigga *But *He &#8220;@187XO_: 'I will never date a woman with another name bro lol.wtf.&#8221;,0
"RT @twerkn4boba: ""Fuck you say bitch? I will kill you"" http://t.co/3eigzh6q13",0
"You like them, Bitch Manos.",0
RT @OPATZ1: Fuck Michelle Obama.This Monkey does not belong to the White House,0
@_angelaaau hey hits i & lt;3 You,0
RT @unCledDy69: @weakenachos The largest retard in California. Don't forget the saint who has just released an incredible EP.,0
"""Poor Whitey"" http://t.co/3ukkeyznz8",0
See & gt; is a fine line & gt; killing #faggots does not change the source of its creation.,0
@Buckm00se @letargueboxing sand Nigger ran over some kidd,0
"&#8220;@ALICIA_688: You are not special Niglet RT @Vice504Fly: When I am relaxing with Greg PPL, walk to me to ask me to take pictures &#8221;Hatin",0
"RT @kriegsson: On the black day, we honor negative traditions for not working.",0
@Lexvan13 return to Nigeria Fagot,0
"@Reverendgrim @titsofanarquia
I like Dat's name.",0
Fuck Red Skin Line,0
"Literally, every man in my family took a bad white bitch as a wife. I'm not even boutta break from chain.",0
@Austin_farrar your fucking bitch Fagot Queer,0
"@Buckm00se I don't like the sand black, but it's fun like 6 knockdowns",0
I still think snap beats,0
"RT @tiqqz: @shinsnipes I woke up with a sore throat, I'm cold, blacks will be black.",0
You are a real -life fag if you fight another man because he fucked your girl. You just have to take it like a man and move on,0
@Makeanothahov t.o.,0
I can't take you anywhere & amp; I want to say nowhere,0
RT @pacdagoat: I really hate attention in search of hoes. I hope everyone dies,0
"RT @stevestfler: You are a fag if you change your name to your birthday, just for birthday tweets. This is not FB bro, fuck your birthday",0
RT @classicbray: lmaoo @pacdagoat: This is a cool tackle fagot rt @pp_rich_hill: seriously?,0
@Repgutierrez You are full of it! These so -called children are not children. They are illegal border jumps ms!# Gang members.,0
@Beyondtonomcat you would like you not to do,0
What's up,0
@Dangitstiff you look like the fucking shrek bumper,0
"If you say any of the following words, the convo has ended: Nigger, Nigga, Swag, Yolo, Fag, Retard.",0
Johnny Rebel - If I could be a black man for a day: http://t.co/jpkdkpbjxh,0
@djfeds suck my stick,0
"Bill Smith DDS MTV OBD LGBT MMA NFL AFL CIO
Bitch chain.
Damn you.
I know you proud, but shit.",0
You are acting like a spoiled little fag,0
@Joedouglas1 I think it blasphems for your allah is ok if your post muzzie huh?,0
"It happens again !! Black Pack Beats ""Whitey"". That must do national news.http: //t.co/izkoa2xb",0
SMH U Ingles & Amp; Your Musical Knowledge,0
"@Rileycooper_14 So you are a ""black"" fighter huh",0
RT @kiddsmy_pyt: Do you have a new boyfriend every week .. tf you doin hoe?,0
"@Mayormcginn If racial minorities were not criminally inclined, they wouldn't have so much to worry.",0
Members of non-traditional religions are all subhuman waste.,0
I'm losing something from my friends from you. I say all scared of recent events. Don't worry ... OL Lamar says you like folk colored,0
"'If this ugly man may be with her, I can too. She with Chuu Baka anyway this bro looks like a ... http://t.co/lvnddppqt",0
"and#8220;@NochillPaz: Favorite white children activities
1. Calling people ""blacks"" on Xbox
2. Fucking your pet
3. shooting at school &#8221;",0
@Snakehaid @wsaleen15 @rducppp @2_synnseer @rebelgirl2040 Why is your profile an armed black?,0
"Step Teabagger Restaurant, making customers pay 'minimum wage' http://t.co/gjkxmziizs",0
@Ovotiluoverdose @fossinlawson11 niggers*,0
RT @d9rize: @terorfranchise @d9oxy stfu fagot a clip is 4+ sacred shit,0
"Hey, my people. This Jewish boy who loves negative @deuterostomes asked if I was making death threats against his goat people.",0
Iont see how some of you snares hits !!,0
"@GenetnBarkbox says the old man :( I hope you can survive another 10 years, your silly jigga monkey",0
@Lucas_wright955 @michaelgt03 Fagots,0
My eyes feel so chin eyes,0
RT @jezzzz_: &#8220;@ginga_snaps13: @jezzz_ @shitpussiesay Jessica I'm not afraid to cut your throat tomorrow &#8221;,0
@nosfiend215 @fagot696969 blacks,0
@leiacatherinexx no,0
"@Properetacet Fuck your mother, Fagot",0
"RT @koolqueef: I colline my whole black arm with a sharpness and fist of my wife, just for her to know what a black cock is like.",0
"@GeorgiathHenewsa You look like a good bitch -compared to the Latinas, I Dating and Fuck. You need fashion tips and makeup tbh",0
@Briana_rashae I would like to rape the dog who posted this.,0
Fuck MLK &#8220;@antsoo305_: &#8220;@Vonteeeeeeee: Why does Lexii keep favoring my coon tweets?&#8221; Mlk did not die for this#8221;,0
RT @ride907: If a little fucking fuck,0
What is worse than #ebola? The retarda f -ting trying to make it a racing issue.,0
I can't trust Manos when it comes to dogs,0
Niggas sleeping with bitching grandma ??? LMFAO Maury Fake AF,0
"RT @anthonycampos23: LeBron You are still a bitch, you are terrible, I hope you die",0
"RT @skedoFF: 3 most common activities of white people:

1. Using Tapout

2. Shooting Up Schools

3. Calling you a black man on Xbox",0
@Intheovenjews @slavecatcher88 @marylene58 We should leave Ovenjew. We have a lot in common. People waste time with canes.,0
"@Karmendanielle_ You have to slow down these hours with, all they know is love n hip hop, lebron, & amp; quotes of fake love",0
I'm sure @afp would add this explanation among useful parentheses if they were peckerwood boulders.https: //t.co/zkqg5w5r,0
Talking crazy over the internet is the same thing as doing so personally. Don't try to be friend of your friend with me later in Fagot fuck you.,0
"RT @_collegehumor_: I totally support same -sex marriage, but I will never stop calling my friends.",0
"RT @monnetee: If you like the chances of Romeo, I think you're a fag.",0
"@Tiffantasticc, your father is a genuine happy guy because his children are not black &#128532; jimmy is my bro 5eva",0
RT @snipersinperil: @shinsnipes Happy Birthday My little cotton picker,0
"... You're white, aren't you?* Rolls Eyes* RT @didntdonuffin: @draaalove tear to my trayvon bro, a valueless chucker",0
RT @melecht: apartheid. &#8220;@No_cut_card: PEDETRIAN CHECK = Show me your papers of freedom you Darkies.&#8221;,0
@Holyh00ker he looks like a beautiful dike &#128129;&#10024;,0
Ebola sounds like a hood hoe,0
"What people expect, August Alsina is a new Orleans Bengal",0
RT @funnypicsdepot: Pussy Ass Nigga http://t.co/lxonrmtqtk,0
@DaEndaywalt Cade,0
Stupid white people making my posts relevant to them have life #stupid #cousoucher #honkie #whitrash #blonde,0
"RT @uncleruckus_BD: Being a black is not a color, it is a state of mind",0
RT @kevnasto: I prefer to fuck a fat girl than allowing a black man in my house.,0
"@maliktender gayer, then 2 chat in bed together &#128129;",0
It does not support this fag.,0
@ktpowers98 @wendydavistexa ha ha no good dike,0
@Sarahvicwood I'm going to kill that cum fucking,0
Fuck your god until Dat Fagot hits me,0
@Itsyour_man Nothin Very cousin playing white waste Wigger Wannabe Bitch Boy Pau Sucking Fucking Gay,0
Don't care about blacks ..... I hate blacks!,0
RT @wayne__da__boss: I hate a dog that acts like a bro. &#128530;,0
@Oskzilla fuck you hit!,0
It's so dark when you talk to guys with/ girlfriends that it's so disrespectful to do with another girl,0
@Thechicagobaker @stopbeingfamous @raniakhalek birds have a rate of 72% of the wedding rate? Are white parents running away?,0
"RT @slanguage: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",0
@Freddyamazin Ratchet looking black,0
"@t5_harris you are working on the route and capture. You will be a good WR to Grier. Divirtes with white trash, the racist fans of UF.#FSU",0
This girl is delayed,0
"RT @lildurk_: I don't fuck with bitch blacks, I just fuck Niggas Vadies &#128556;",0
and#8220;@MILF_CHRONICLES: Faces shaving without being for an athletic purpose is gay af &#8221; you are retarded.,0
RT @jen_Jen_2014: My old man has a white galaxy phone because he is a cigarette.,0
"RT @imdope_gethigh: @whackko man a little bro when I find him, I'm stopping following his ass!",0
I hate my uncle of coon ahh,0
@Joeylattime @mawson38 @americ00n this only I cheering against a team I hate not banwagoning u retard you have a different favorite,0
Hoe Ass Nigga &#128569;,0
"As soon as we leave Iraq, all these towels think they can fuck barge and take on what we work so much to assemble.",0
"I have to love hillbilly. High, stupid, stubborn and complete the Schitt.",0
and#8220;@Freddiegibbs: Sace de Tea a Trade.&#8221; pahahaha,0
Anyone who came to the US as a hired servant is white garbage.,0
"RT @defendwallst: ... wow? RT @1Sleepoggent: So do all these idiots. They are black, all seem the same for me.",0
"I'm starting not to like meek, so big for me",0
"RT @kcarmheche: How real, don't put money on your bro books? But Choria buys a chanel bitch just to hit the pussy!",0
"Only white waste would call Slants, Hindus and Muslims of their equals.",0
White garbage has taken over all charity organizations in the US.,0
@Dolangang beans u beaner?,0
@Matthometeteam - You know what you did. They literally thousands of people you have on your homo radar,0
@Yourdudefer gay hits,0
"RT @alexishope_2014: You have less & amp; I have dogs, but I want you ... &#128149;&#127926;",0
I hate this dike,0
"@_Soulsurvivor_ @zakbauer I have no problems with Zak, but you look like a fagot http://t.co/nbfaarxvrp",0
RT @nekkohbk: I stopped caring with MCM when I noticed dikes where it was chosen before me,0
I cannot fuck any desert wicked bitch here &#128557;,0
Redneck at the White House // Moccasin Creek &#128077;&#128076;,0
Fuck this hoe ??? This is exactly what these hoes do.,0
"Michael Sam being cut more proof than us, he hits, do not belong to football or #nfl, is a heterosexual sport for heterosexuals.",0
"@Austting1135 I don't like to talk to you Fagot and I did it, but in a very well",0
@Csssalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;,0
LOL you are a liar and I hope you fall dead K :-),0
RT @chiefkeef: Dat Bitch Katy Perry can suck the skin of my dick,0
Oregon losing in Oregon hahahahaha Fagots,0
@Brenddan_ wow !!! Are you coming back here? &#128514;&#128514;&#128514;&#128514; they are some snails of the bitch,0
RT @Salomanizor: Many padrons here who think they can approach me by my first name,0
"Fuck that bro that he is so weak, he cannot say that you are an aberration",0
"Fuck #Faggots, man. #Science knows that these fucking cannot procreate without the help of ""creators"", but we treat them #fancy?",0
"#Slightlyadjusted @capotoheaven alls denies want to do is fucking, tweet and drinking pineapple soda all day",0
RT @im_thirst: This black man took the shit from my coffee.,0
@Iggyyazalea was a joke that you bitch is happy that Uncle Snoop even recognized her unpleasant lmao,0
"Ah bro, who cares about opinions and gets involved in hoe shit, gay broke or is not receiving enough pussy !!",0
@Runuldorants Bag Fagot,0
They shot another monkey lmaoooooooooooo,0
RT @joecaroselli1: Jameis Winston is a black,0
@Phishlicia I'm 5'8 FAG &#128536;&#128536;,0
@Staristhefuture you call @gopblackchick House Nigger and she is the racist? Understand hypocrisy in this statement.,0
@Bloggerboxing yes .... What did this do to Maidana? That made him a greedy loser. For less broner is black ...,0
"I like to take capital letters, but I stop doing it &#9995;",0
I know correctly @dta_87: I hate tall fat,0
&#8220;@MedaoriginBitch: That friend you get with an insult.&#8221; @morbidmermaid @evanbecker513 black,0
"@The_red_sea @shethettho says this shit on my face ""Bruh"" you are a bitch to enter a man you don't know business.",0
"@Thekushzombie nww you are so crazy, a successful man, but hugging himself as a fag.",0
Cigarette,0
"I think dat @miss_facetious called me black!
What do they mean what moves away from the dark side?",0
@Gayle_Ryan I don't hate the japs. But I don't forget to be zapped either.,0
You are just another Nigguh.,0
My neighbors get sick when I wake up with all this Nigger CTFU song,0
"RT @unorthodex: Nah, I hate white people now, as he looks like a dike @elbasedparko: I think he just finished racism http://t.co/vgjyhn4bvt",0
McDonalds Pipe Self Defense Batting: http://t.co/gk5wbobjtc This is a black man who is the hand I would rock. It's as soon as you deal with sheboons.,0
&#8220;@kitty_hello14: @im_yung_jay &#127850;&#127850;&#127850;&#127850;&#127850; Bitch Burfish Mano Fuck You! &#128079;&#128079;&#128079;&#128079; & lt;= These hoes have no way #realtalk,0
"Obviously, I'm not talking about cod, because this game is for Queers.",0
"@Moneydriven I see a picture of you smoke, a man of God. Shameful, sir, is an embarrassment.",0
"RT @thatbajankidd: #NeveraskablackPerson If her hair is hers. She will hit you with a ""bitch I bought, so it's mine.""",0
RT @kissmy_klassy: exactly..same shit I said & gt;& gt;& gt; @im_yung_jay: So no one thinks Mimi was out of line for inviting Stevie J to Nicca Gay V &#8230;,0
"@feverspell @nyrkelsmads I will do this! @1dgroupiegossip in the UK, ""Fag"" means cigarette and a ""fagot"" is a package of sticks, his homo.",0
"All bald headdres are outside Kevin Gates Tryna, enter a &#128514;&#128514;&#128514;",0
@TheracistDistor slightly more negative that would become a great black man.,0
"So I decided to drive to the good Walmart, where the color people don't go because it's food here.",0
@Tanner_harris_ I have known Fag,0
@Tielermlg @psvch @halfassed_ coming to the help of some retarded licking skidmarks on the internet ... you are fucking,0
"@pololoswagmaster if you go, you can connect the cities' crashes or",0
RT @cigarsnscotch: What is black and yellow and won't win this year? Wrong! The answer is Tiger Woods.,0
Eagles fuck you & amp,0
RT @mafreedom: If you do not see the connection between legitimizing the queer lifestyle and an increase in STDs and sexual deviation- yo ...,0
RT @mitchmancusus: @brantprintup: What heterosexual takes a picture of itself naked in a hot tun.What hits @jakeesiwy @rsan_murphy3 @randy &#8230;,0
@Vj44 I mentioned that you are an ugly cunt? Go back to Iran.,0
"@Bossace555 @sounds_good_bro @bloggerboxing yes, you're stupid. I don't leave until 5pm to 6pm. Want a ride?",0
"@Iemonaids did this spelling verification, we know you meant with Nazi feminist liberal dikes whore",0
This week's RFN segment is in the can.,0
@Bossmelle never followed him with an ignorant monkey,0
SMH RT @uglyhxes Tyga should know that Blac Chyna was a hoe when her son Crip left her.,0
@__hannerr__ You are a fag,0
@Gezus__ @maniac3x @bam00se @woody_afc means fucking man,0
@_TRURRNDANDRE @Jordan__Grimas @kushdaddycorr @trob_waddup This is true IDK Why are you in this call your stupid prostitute,0
"I make the flow on a temple today to Nuttin. And Jewish with cool hair, tell me that I am subhuman.",0
"All of you, lovers of Muzzy, need to do something. Say Muzzies in the Middle East to leave Israel in peace. No shit starts will not be shit.#Israel",0
Curse Avi for Coca because he is a cigarette and has not yet put it at http://t.co/jhqpwop4wk,0
"Lol @jayfuckcknharis: Youuuuu has snails, but I don't have sluts",0
@_____ 0__O______ FAGOT,0
"@Aasthoxoxo oh close your mouth, I was talking about the morning you saw",0
RT @ayeedeb: Ray J is the perfect example of what happens when you give a little pussy.,0
@sizzurp__ @bootyacid @ilikecats74 @yopapi_chulo yes ok nigger.,0
@Huffingtonpost y this bitch doesn't throw yourself? So tired of all these prostitutes!,0
"Feminist, also known as a bitch.",0
@Og_harm @moetzart @duckydynamo looks at this nigger shit right here,0
This rain led women to speak their ass.A bro should spend 80% of your income on a bitch &#128514;&#128514; Bruh takes these fucking hoes here,0
Freedom and justice for all RT @thatangrynigga go get me a sandwich nigger or I'll kill you,0
That tone of conflict with the color of the eyes.,0
"Deedee, Patrick, Ed, Sheen, Timmy's father, Bevis & Amp; Butthead, Peter Griffin. This is just a list of some mentally retarded cartoon characters.",0
"@WhiteAngelss84 Y You don't finish the monkeys, so you hate us because it was better than cookies & amp; I love it.",0
Guy complains to me: #gays are very sensitive ... My answer: and look at you complaining like little pussy.waahh waaahh #hypocrite,0
@_TRURRNDANDRE @kushdaddycorr lmao you idiot,0
"RT @salomaSadiqa: It's because you can't double me, you can't buy me and you can't turn me into your black! #Farrakhan #Time",0
Already more yellow than the last 2 years combined #indycar #Honda200,0
#Dutch People who live outside #NewyorkCity are all white trash.,0
@Zwaad FAG,0
"Fredo was a bitch's bro. As the brothers trigger more than 20 shots in their pops, but he didn't leave 1 because he dropped the gun SMH",0
I hope you get the eye cancer dog.,0
@Agreasymonkey @huntermoore fagot,0
"I'm sorry for the Mexican and Asian Manos, they had the worst dogs on Earth.",0
@Whosjuly 1) He's a fag and I don't like him.2) I'm on the other side of the state.,0
@AtblackFace @mrmooncricket @uncleunco @bobbybotsods @fuckthemalcops @racistnegro69 Ape? Fucking fuck,0
""" @Blackman38Tide: @whalelookyhere @Howdydowdy11 Queer"" gaywad",0
Someone clearly a smelly beaner ...,0
