text,labels
@bellaangeletti are a faith,0
Rt @cheyennewright_: @Villasenor_30 It means that you are a false lol,0
"Only Fags say ""swag"" shit crazy.",0
You are a jiggaboo ...!,0
Rt @meet_nallah: lmao,0
"@Slimgirl_probz that called to retarded brain, I would have Yo y ass n before the police before the",0
RT @Connorganagen: You know that she is a dike when she asks for men's golf clubs,0
"16.08.14 Mo @govjaynixon Let & #8220;Kill a few crackers, kill their babies.",0
@chanelisabeth this Nigger music,0
"Typically hated, anti-Christian, mentally ill and ugly dike waste pig pair Jennifer McCarthy and Melisa Erwin http://t.co/tw9nl5hkmt",0
"Ok.hat this bitch just said what I have for you. I think you have just described yourself, dumbass",0
RT @jjauthor: US Ghettos that are operated by the liberal ideology; forged by unions & amp; bankruptcy from selfish Dems for parasites!#Tcot http: // &#8230;,0
The reason why Shelby hates sandwiches is that he is a queer.@Onandfezsxm,0
"@Clinchmtn316 @sixonesix band America Today is the rule of thumb: if you have doubts, accuse ""Whitey"".",0
@Matt_Petrie22 Geta Life Fagot,0
@Ncrusade @Godmaniac_ com wage with us flag,0
@Theshardyrebel #faggot,0
"Dyke bitches kill me think, they really got hacking",0
Young young racket is a faith,0
@crispy717 @GizzBoadams damn gay fags look at the gay ass pink shirt to haha,0
Ayy Carlton is now a ghetto school #switchedatbirth,0
RT @MichaelGT03: Happy birthday newcomer Fagots @Coopster98 @Chase123456718,0
@Morbidmermaid Do you work niglet today?,0
"Hey.@Barack obama.sei not like a stupid white bitch in a horror film that asks #Anerica to hide from #isis behind a few chainsaws.M, kay?",0
"@Wendydavistexas @GreGabbott_tx So support you ""illegal"" that come here and spread the disease among the Americans, dream this bitch!",0
"@Joh2Guy I love racism! ""Guilty Whitey"" for everything!
Now that you mention it! I bet the white man put the desert turtle on #bundyranch",0
@Asshole_king with pills that night will take 4 years. How Magic J. should have died years ago.,0
Black bitches do not appear in our school. Dogs still come with Durags on their heads and shit.,0
@Im_thirst Randies are fags,0
Each Goook in #losangeles should be deported or killed.,0
&#8220;@Alexadelsanter: This is uncomfortable u fag @corleyhuff @vitchhhhh http://t.co/hudoha6yqe&#8221;,0
"U Coons can hardly wait to wear them, Oreo J's",0
@Devilfzyq @devilelyie @tehdevilclan stops the fag,0
@RabeHChararah1 LMAOO what kind of enthusiasm,0
The #midwest of the USA is a white garbage.,0
"@Infidelalie that should read, suck on my Muslim Twates with bacon contractions with the middle finger",0
https://t.co/jtlzergxi0 leo,0
RT @imalagirl: pillow talks about Yo Hoe Hasen on a nigga fuck about loose ya hoe so &#128175;,0
"Jennifer Lawrences Act sooooo rubbish, but I am undoubtedly still Smashin",0
"@Stanleystinks shame from you! Self -hate Kike.
We Jews are G-TTS selected people.",0
"@Jakiekoelewijn nigga, who's bitch u damn crackers get your gay ass out of my mentions.",0
I hate it when black people try to be so bad ... you are a nigger,0
"@Triple6em96 @hhhchikerbby_ bitch you watch your damn mouth, you dirty whore. I swear by God, that's a thin line",0
"Pantera - 5 minutes alone http://t.co/srn5yc16 @chrisrock 5 minutes, pussy boy ... I'll crush you.",0
Rt @cuhcuhcrraig: is the Kawhi Leonard? SMH RT &#8220;@idntwearcondoms: Wow you will really escape.,0
"If someone is not a Anglo -Saxon Protestant, they have no right to be alive in the United States.",0
Veranda Monkey 4 Life,0
&#128514;&#128514;&#128514;,0
You say it gook,0
@Sho_time_ @Mitschvorce Chill your pussy gay af,0
"RT @HONEY_GOTBUNNS: @1stblocjeremiah lmfaoo never I am Dolo, I have no niggas & amp; for my old hacking all &#128074;&#128514;&#128514;&#128514;",0
"@Therealgeorgez You are a pussy without your gun bitch as a spic. Her father does not even respect the sperm that he in your mothers stank pussy,",0
"Yost on Portsmouth ""This is the biggest white Trash County in the nation"" #yostknow most @idowntown",0
"Rt @sblmnl_crmnl: @woods_lamar close your nigger -Arsch, Lamar",0
"RT @maniac3x: @Buckm00se I would rather be of a rancho, then live in urban areas of Ghetto -Arsch with Niggern and nigger -imitator.adoption ni &#8230;",0
"&#8220;@simplyhype: @kobeebyant hold the fuck -up, you damn garbage nigga, work on another ring &#8221; http: //t.co/6rlenkr7ee",0
"@Imtblame, you a fatherless wallet that plays the ASS -Video game with ass Neger Breh. You can do it. In no case you can afford to meet with a #Twitterhoney.",0
After everything we know this nigga.@Daniellathepimp: * melts * http://t.co/rrrrozn5bdy&#8221;,0
"RT @hobokarl: While the men often roam and remain, the women appear bruent and tipsy, lawless and lustful http://t.co/a5&#8230;",0
Is there a full moon? #Crazyshholes in full and I don't speak of Mauls or Liberals &#8252;&#65039; and I am in the mood.,0
"@Kieffer_jason Here they let me say it more clearly, since your delayed ass does not understand",0
'This Niggah Pharrell or whatever this Niggah name is no shit for this white ass -gay song.,0
"@Stevestockmantx hes only a damned idiot who can say everything, and his Redneck Tea excavator voters buy it. They love stupid people",0
"@GizzBoadams @wyattnuckels haha right, rest yourself",0
"RT @Funsiziizedyogi: @Theblackvoice Now, how will you otherwise get white people to forget our terrible past, except for a pretty picture of Ho &#8230;",0
"Stay at home, then fuck you bitch, fuck yourself",0
They queer ass shorts rabchenko set out,0
Came across a bitch that applied for sexual harassment at work against a colleague ... I was not so shaken in my life,0
@Andrewjburns1 @Tommy_russell_ Homo Ass Crackers,0
@luvvida you are right.I have with my nig ...,0
"@Roscoedash LMAO, Soft ass Nigga tries to act hard, you have a small bitch. Sit down and watch it from the sidelines from the sidelines.",0
"""",0
Dumb ugly stupid bullshit ass bitch &#128074;&#128074;&#128074;,0
"@Ole_boy @m10ezy yes, I was washed white because I don't implement my hood and say a few ignorant nig terms.",0
RT @_Missvain: LMAO & GT;rt @sirturn3r: lmao that's what you have? rt @waddupivy: Dougie Yamming the Coon all that Boxing defeated &#128553;,0
This child looks like a pensioner when it tries to hide his phone ... so obviously,0
"@Ken_gth Nahh, whatever you spook or spic, I still don't like you",0
RT @funnypicsdepot: White Trash Warfare Pt 3 https://t.co/zboiyjnfl9 &#128514;&#128514;&#128514;,0
@kitty_jpg @steezeyflow @nosfiend215 at least I'm not a black bitch.Your parents left you in the McDonalds parking lot after you were born,0
@Darealalexinla @woody_afc @rodriguez5_ The nig is fun to see,0
@deno_5 @kaitlyninst0ne you read Coon,0
The blacks in #california are typical nigger.,0
RT @TopblokeBill: Are you Justin Beber? Because you are a damn gay cunt @arii_nv http://t.co/pghisydeyb,0
"People who go to the church in Hollywood, approx.",0
@Qui_thepharaoh @zapollo0803 @Mildlydarkskin He is a lying fold. He used the element to change the number of dollars in his account.,0
Nobody goes into psychiatry to help people. This people are all unmoral.,0
"Yes, okay, Redneck White Trash ""@Camopearls: stupid nigger who protrude your car to go down the street to beat me! Fuck yourself!""",0
I really just want to kill some terrorists from the towel head. Can the high school be over now?,0
"RT @Milesfan79: Realest tweet I saw RT @SoOpsoo today: &#8230; .Dyke bitches are rehab for hacking.And as soon as I'm healed, I'm back to the tail, I go",0
@cambrezy_ @thelittlefella_ She wrote fagots with an e that is so cool lol,0
@Heyrmbr tries that vhia fag,0
Ugly damn nigger baby. Thought that it would be a gorilla.14/88 http://t.co/bq3g01rxk,0
Hood niggas and bitches love emojis lmfao,0
@Monta_rollin @kayysavage I wasn't serious &#128514; slut she niggas I have no fuccing witcho ass &#128514;&#128557; We all only make shit &#128527;&#128553;,0
"RT!
Start carpet bombs! All #iraq soldiers in this video http://t.co/7old2edb1r from jihadis from #tunis http://t.co/02e1cee3z&#8221;",0
LRG Ass Nigguh,0
"RT @Jerrilyn71: ""@Historyegoon: Hey Dicklicker! It's meant that I'm happily divorced, not bitter! Homophob. I'm not afraid of queers. I hate her!",0
"RT @femshaveballz: You can no longer run a company in America, unless it is considered acceptable by a political group of retards who are known as a democratic &#8230.",0
"@__Black_jesus yes, I forgot that I spoke to a degenerate fold",0
Rt @stepeeeezyy: rt *nigga *bitch *Him &#8220;@187xo_: 'I will never go out with a woman with another Niggah name on her LOL.&#8221;,0
"RT @Tellerkn4boba: ""Fick you say bitch? I'll kill you"" http://t.co/3eigzh6q13",0
You like them sluts niggas.,0
RT @opatz1: Fick Michelle Obama. This monkey does not belong in the White House,0
@_Angelaaau Hey Fag I & LT;3 you,0
"RT @Clredaddy69: @Weakednachos California's greatest delays. Don't forget that Holy, who has just published an amazing EP.",0
"""Poor Whitey"" http://t.co/3ukkeyznz8",0
See & gt; It is a fine line & gt; killing #faggots does not change the source of your creation.,0
@Buckm00se @letsargueboxing Sand Nigger ran over a children,0
&#8220;@Alicia_688: You are not specially niglet rt @vice504fly: when I get to me with Greg PPL to ask myself to take pictures &#8221;Hutin,0
RT @Kriegsson: On the Nigger day we honor Nigger traditions by not working.,0
@Lexvan13 go back to Nigeria Fagot,0
"@Reverendgrim @tetsofanarchy
I like the data name. The -Sand -nigger has to order dare place in da pecker",0
Fuck ass redskin corners,0
"In the truest sense of the word, every man in my family has spoken a bad white bitch as a woman. I'm not even bouta break because chain.",0
@ausin_farrar You are a damn queer fagot bitch,0
"@Buckm00se I don't like the sandnigger, but it's entertaining like 6 knockdowns",0
I still think that Snap Chat for folding and high school,0
"Rt @tiqqz: @shinsnipes I woke up with a sore throat, I'm cold, nigger will be nigger, so terrible",0
"You are a real life when you ever fight another man because he fucked your girl, you just have to take the L like a man and continue",0
@Makeanothahov T.O.War a fighter crybaby,0
I can't hold you anywhere & amp; I do not mean anywhere,0
Rt @pacdagoat: I really have attention to search for chopping.,0
"RT @STEVESTFLER: You are a fighter if you change your name to your BDay just so that you can get BDay -Tweets. This is not FB Nigga, Fick Yo Birthday",0
RT @Classicbray: LMAOO RT @pacdagoat: This is a legal tackle fagot rt @pp_rich_hill: serious? Http: //t.co/gumzewrpy3,0
@Repgutierrez You are full of it! These so -called children are not children. They are illegal border jumpers MS!# Gang members.,0
@Beyonddtomcat you would like not to fag,0
"What's going on, bet that you have seen the last of me",0
@Dangitstiff you look like damn shrewms,0
"If you say one of the following words, the convo is over: Nigger, Nigga, Swag, Yolo, Fag, retard.",0
Johnny Rebel - If I could be a nigger for a day: http://t.co/jpkdkpbjxh,0
@djfeds suck my cock tacos el Negro better,0
"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFL CIO
Select the bitch.
Damn you hate yourself.
I know you proudly, but shit.",0
You behave like a spoiled little fleet have fun,0
"@Joedouglas1 I think blaspeme to your Allah is fine if your pos muzzie, right?",0
"It happens again !! Black Pack beats ""Whitey"". This should make national news.",0
Smh u niggers & amp; your music knowledge,0
"@Rileycooper_14 So you are a ""nigger"" treasurer, huh",0
RT @kiddsmy_pyt: You have a new friend every week.Tf you do hoe?,0
"@Mayormcginn If racist minorities were not inclined criminal, they would not have been so worried.",0
Members of non-traditional religions are all subhuman garbage.,0
I miss something from my OFAY friends. Day all fear of the latest events. Don't worry ... Ol Lamar say you like colored people there,0
"“If this ugly ass Niggah can be with her, I can do it too.",0
"&#8220;@Nochillpaz: White kids favorite activities
1. Call people ""Nigger"" on Xbox
2. Lead your pet
3. Shooting your school &#8221;",0
@Snakehehaid @wsaleen15 @rducppp @2_Synnseer @Rebelgirl2040 Why your profile a armed nigger?,0
"Stupid tea excavators pay customers ""minimum wage fee"" http://t.co/gjkxmziizs",0
@Ovotiluoverdose @Flossinlawson11 Nigger*,0
RT @d9riz: @Terrorfranchise @d9oxy stfu fagot a clip is 4+ holy damn tittyy shit,0
Hey my people. This nigger loving Jewish boy @Underostomes asked if I went out against his goat fuckers. Fuck him.,0
Int see how some of you Niggas Fags !!,0
"@Genetnbarockbox says the old man :( I hope you can survive for another 10 years, you stupid Jigga Boo Monkey",0
@lucas_wright955 @michaelgt03 fagots,0
My eyes feel so clothing.,0
Rt @Jezzzz_: &#8220;@ginga_snaps13: @Jezzzz_ @shitpussesay Jessica I am not afraid to cut the neck tomorrow &#8221; @ritenourschools @barackobama @&#8230;,0
@nosfiend215 @faggot696969 Niggers,0
@Leiacatherinexx Don &#8217;be no injured fleet,0
"@Properetacet fuck your mother, fagot",0
"RT @Koolqueef: I color my entire arm black with a Sharpie and fist my wife's asshole, just so that she knows how a Nigger tail feels.",0
@Georgiathenewsa you look like a social dog compared to Latinas I Date and Fuck. They need fashion and make -up tips TBH,0
@Briana_rashae I want to rape the bitch that posted it.,0
Fick MLK &#8220;@Antsoo305_: &#8220;@vonteeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee The favorites of my Coon -Tweets?&#8221; MLK did not die for this#8221;,0
"RT @ride907: When a small damned fold spits into my food, I swear by God when you cut off your damn arms http://t.co/eqocianz77",0
What is worse than #ebola? The F-Ingamers are trying to make it a racing problem. Als Sharpton has caused more American death than Ebola.,0
I can't trust niggas when it comes to sluts,0
Niggas sleeps with bitches grandma ??? lmfao maury fake af,0
"RT @Anthonycampos23: LeBron, you are still a bitch, you suck nigger Hope you die",0
"RT @Suckedoff: 3 most common activities of white people:

1. Wear tapout

2. Shooting schools

3. Name a nigger on Xbox",0
@Inthovenjews @slavecatcher88 @marylene58 we should hang out ovenjew.,0
"@Karmendanielle_ You have to slow down this Coon -HRS, everything you know is love and hip hop, LeBron & amp; fake love quotes",0
I am sure that @AfP would add this helpful bracket declaration if this were Redneck Peckerwood Teabagger.,0
"Talking about the crazy about the Internet is the same as personal doing. Do not try to be Buddy Buddy with me, later fagot fuck you.",0
"Rt @_collegehumor_: I support the same -sex marriage fully, but I will never stop calling my friends Fagots",0
"RT @Monnettee: If you want to go to Romeo chances, I think you are a fagot.",0
"@Tiffantsticc, your father is a real happy guy because his children are not nigger &#128532; Jimmy is my nigga 5eva",0
RT @snipersinperil: @shinsnipes Happy birthday my little cotton picker,0
"... you are knowing, isn't it?* Roll",0
RT @Melecht: Apartheid. &#8220;@no_cut_card: pedestrian check = show me your freedom papers Darkies.&#8221;,0
@Holyh00ker He looks like a pretty dike &#128129;&#10024;,0
Ebola sounds like a hooded hoe,0
"What people expect, August Alsina is a nig from New Orleans",0
RT @funnypicsdepot: pussy ass nigga http://t.co/lxonrmtqtk,0
@Dariendaywalt bitch stops the gap goddam you are a bitch bitch whore nigga,0
Stupid white people who make my contributions relevant to you.,0
"Rt @uncleruckus_bd: A nigger is not a color, but a state of mind",0
RT @KEVNASTO: I would rather fuck a thick chick than to allow a nigger to my house.,0
@Malikentender Gayer then 2 foal together in bed &#128129;,0
I can't stand this fleet.,0
@ktpowers98 @wendydavistexas ha Ha ha ha ha ha ha?,0
@sarahvicwood I will murder this damn cunt,0
"Fuck your god, so far the fagot beats me",0
@Itsyour_man nothing much cousin touch white garbage -wigger wannabe -bitch young cock sucks damn gay bitch,0
Master black nothing ..... hate Nigger!,0
"RT @Wayne__da__Boss: I hate a bitch dat, behave like a nigga. &#128530;",0
@Oskzilla fuck you gather!,0
"It is so dodgy when you talk to men with/ girlfriends, that's so disrespectful to do another girl",0
@Thechicagobaker @Stopbebengfamous @raniakhalek have birds a marriage rate of 72%? Is it white fathers who run away?,0
"RT @Sluguage: Listen to flatter you, bitch, the only fan you have is on your ceiling.",0
@Freddyamazin Ratchet Looket Nigger,0
"@T5_Harris you work on the routes and catch. You will be a good WR for Grier. Have fun with the white garbage, racist UF fans.#fsu",0
This girl has stayed behind,0
Rt @lildurk_: I don't fuck with bitch niggas I just fuck niggas bitches &#128556;,0
&#8220;@Milf_chronicles: types that shave without being for a sporting purpose is gay af &#8221; you have stayed behind.,0
RT @Jen_jen_2014: My old man has a white Galaxy phone because he is a fagot.,0
"Rt @imdope_GETHigh: @whackko man a lame niggah If I find it, I follow TF out of his ass!",0
Damned hatred of my raccoon ahh uncle,0
@Joeylattime @mawson38 @America is just me that I rooted against a team.,0
Hoe Ass Nigga &#128569;,0
"As soon as we have left Iraq, all of these towels think that they can use it damn to use and take over what we have worked so hard to set them up.",0
"I have to love Rednecks. Laut, stupid, persistent and full of cast.",0
&#8220;@Freddiegibbs: tea bag a bitch.&#8221; Pahahahaha,0
Anyone who came to the USA as an industrial servant is a white garbage.,0
Rt @defendwallst: ... wow? Rt @1sleepinggiant: whatever! Fuck all of these assholes.,0
"I start not to like myself, so big, a little too arrogant for me",0
"RT @Kcarmouche: How real you have, no money for you nigga books? But buy chu a bitch Chanel just to meet the hangover!",0
Only white garbage would call Slants and Hindus and Muslims as equal.,0
White garbage has taken over any charity organization in the United States.,0
@Dolangang Beans u Beaner?,0
@Matthometeam - you know what you held. There are literally thousands of people who have them on their radar homo,0
@Yourdudeferg gay fags,0
"Rt @alexishole_2014: you have niggas & amp; I have sluts, but I want you ... &#128149;&#127926;",0
Hate this dike,0
"@_Soulsurvivor_ @zakbauer I have no problems with ZAK, but you seem like a fagot http://t.co/nbfaarxvrp",0
RT @nekkohbk: I stopped taking care of McM when I noticed Dykes where I was selected in front of me,0
I can't fuck an old bitch that can be desert cocks out here &#128557;,0
Redneck in the White House // Moccasin Creek &#128077;&#128076;,0
Fuck this hoe ??? This is exactly what this chop.,0
"Michael Sam continues that we are not part of football or #nfl, it is a heterosexual sport for heterosexuals.",0
"@Austing1135 I don't like talking to you and I did it, but in a beautiful kind of fag",0
@Cssalazar15 Wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;,0
Lol you are a cunt liar and I hope you let go k :-),0
RT @Chiefkeef: Dat Bitch Katy Perry can suck the skin from my cock,0
Oregon lost in Oregon Hahahahaha Fagots,0
@Brenddan_ wow !!! Are you coming back here? &#128514;&#128514;&#128514;&#128514; they slut niggas,0
RT @salomanizor: Too many foster here who think that they can address me under my first name,0
"Fuck this niggah, which he is so weak, he can't say that you have a freak",0
"Damn #faggots, man. #Science knows that these fucks cannot benefit without the help of ""breeder"", but we treat #fancy? #Sin",0
"#Lightlyadeteted rt @capotoheaven all niggers want to fuck all day long, tweet and drink pineapple -soda",0
RT @im_thirst: This Nigger made the shit out of my coffee.,0
"@Iggyazalea it was a joke, you fugly bitch was happy, uncle snoop even recognized your evil ass lmao",0
"Ah nigga dat dat takes care of opinions and take part in hoe -shit, either gay.",0
@Runuldorants Fagot Sack,0
They shot another monkey Lmaoooooooooooooo,0
RT @joecaroselli1: Jameis Winston is a nigger,0
@Phishlicia I am 5'8 fag &#128536;&#128536;,0
@Stanristhefuture you call @gopblackchick House Nigger and she is the racist?,0
@Bloggerboxing yes .... what did it do for Maidana? It made it a greedy fighter loser.,0
"I like to take niggas hoes, but I stopped doing that, &#9995;",0
I know Rightt RT @dta_87: I hate fat loud bitches,0
&#8220;@Medaoriginbitch: This a friend you welcome with an insult.&#8221; @morbidmermaid @Evanbecker513 Niggers,0
"@The_Red_sea @SHETHRUTHTHO Say these shit to my face ""Bruh"" a bitch because she goes in a man you don't know",0
"@Tekushzombie aww y y u so crazy, a successful man lmfao who hugs himself as a fagot.",0
What a fagot,0
"I think dat @miss_faceious called me a nigger!
What does the dark side mean?",0
"@Gayle_ryan I don't hate the Japanese, but I don't forget to get Zappel either.",0
You are just another niggu.,0
My neighbors are sick when I wake up for all these niggers music -CTFU,0
"RT @unorthodex: No, I hate white people now because he looks like a dyke rt @elbasedparko: I think he has just ended racism http://t.co/vgjyhn4bvt",0
"McDonalds Pipe Self Defense Beating: http://t.co/gk5wbobjtc This is a nigger that is my hand that I would shake, so you deal with sheboons.",0
&#8220;@kitty_hello14: @im_yung_jay &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck dich! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077; & lt;= These hack have no manners #realtalk,0
I obviously don't talk about cod because this game is for Queers.,0
"@Moneydive I see a picture of you smoke, such a man of God. Desolative nig, she sir, are a embarrassment.",0
"RT @Thatbajankidd: #NeveraskaLlackpers, when your hair belongs to her. She will be ""bought"" with a ""bitch, so"" beat "".",0
"Rt @kissmy_klassy: exactly ... seed shit that I said, & gt;& gt; @im_yung_jay: So nobody believes that Mimi was out of the line to invite Stevie j to gay nicca v &#8230;",0
"@Feverpell @Nyrkelsmads I will do it! @1dgroupiegossip in Great Britain, ""Fag"" means cigarette and a ""fagot"" is a bundle of sticks, you homo.",0
All da Lil Bald -Leced Hitmes and Kevin Gates Tlyna Get in &#128514;&#128514;&#128514;,0
"@Theracistdoctor A less small nigger, which is developed into a large nigger.",0
So I decided to go to the good Walmart where the colored people don't go here.,0
@Tanner_harris_ I knew fag,0
@Tielermlg @psvch @halfased_ comes to rescue some delays that lick dirty skid marks on the Internet ... you are fuckdards,0
"@Poloswagmaster If you go, you could connect the Plant City Fagots or",0
RT @cigarsnscotch: What is black and yellow and will not win this year? False! The answer is Tiger Woods.,0
Eagles fucking around & losing a amp;,0
RT @Mafreeedom: If you do not see the connection between the legitimization of the queer lifestyle and an increase in STIS and sexual deviation ...,0
RT @mitchmancuso: @brantprintup: What heterosexual people get a picture of yourself in a hot do.What fags @jakesiwy @ryan_murphy3 @randy &#8230;,0
@VJ44 I mentioned that you are an ugly cunt? Go back to Iran.,0
"@Bossace555 @Sounds_GOOD_BO @Bloggerboxing yes, you are a stupid fold. I don't go until after 5 p.m. to 6 p.m.",0
@Iemonaids did this spelling examination.We know that they meant my fat liberal dike feminist nazi bitches,0
The RFN segment of this week is in the can.,0
@Bossmelle never followed him ignorant monkeys,0
Smh rt @Uglyhxes tyga should know Blac Chyna was a hoe when his son Crip went out her pussy.,0
@__Hannerr__ you are a fagot,0
@Gezus__ @maniac3x @bam00se @woody_afc my Bro fuck fagot,0
|,0
"Today I flow in a temple for Nuttin. And dat Jew with the funky hair tell me that I subhuman. I tell me not a person, a monkey",0
"Everything they mandate have to do one thing. If they say Mruzzies in the Middle East that they should leave Israel alone. Do not start, no shit will not be a shit.#Israel",0
I swear AVI for cola because he is a fagot and has not yet taken up.,0
"LOL RT @jayfucknharris: Youuuuu has niggas, but I have no bitches",0
@_____ 0__o______ Fagot,0
"@Aasthaxoxo oh stop my mouth, I talked about the morning you thwarted",0
RT @ayeedeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,0
@Sizzurp_ @Boatyacid @ilikecats74 @yopapi_chulo yeah ok nigger.,0
@Huffingtonpost y doesn't just shoot this bitch itself? So sick from all these whores!,0
Feminist alias a bitch.,0
@Og_harm @moetzart @Duckyynamo look at these nigger -Arsch -nigger -shit here,0
This rain brought her women in her ass.A nigga should output 80% of its income for a bitch &#128514;&#128514; Bruh get these hack out here,0
"Liberty and justice for all RT @thattangrynigga get me a sandwich -nigger, or I'll kill you",0
This shadow of the fleet collides with her eye color.,0
"Deedee, Patrick, Ed, Sheen, Timmy's father, Beavis & Ampt; Butthaead, Peter Griffin. This is only a list of some mentally retained cartoon characters.",0
@Whitangelsss84 y End Us monkeys then not? You hate us because it was better than Cracker & amp; I love it. deep inside I know that we didn't do anything 2 u,0
Guy complains to me: #Gays are hypersensitive ... My answer: And look at how you complain like little pussy.,0
@_Turndowndre @kushdaddycorr lmao du Dummer Nigger,0
"RT @salomaesadiqa: It is because you cannot bend me, you cannot buy me and you cannot make me in your nigger! #Farrakhan #theime",0
More yellow than the last 2 years combines #indycar #honda200,0
#Dutch people who live outside of #Newyorkcity are all white garbage.,0
@Zwaaad fag,0
